ligne,code_propose,proba,decision
1406,01.2.6,0.9465970892842059,Code automatique
1407,01.1.2.3,0.9997927940197603,Code automatique
1408,09.4.6.2,0.1734916998922015,Code automatique
1409,06.1.1.1,0.11875070344213884,Code automatique
1410,01.1.7.2,0.8998303944214041,Code automatique
1411,01.1.6.3,0.5064599473251137,Code automatique
1412,01.1.4.5,0.9997927940197603,Code automatique
1413,01.1.4.2,0.31322281315092787,Code automatique
1414,01.1.4.5,0.9969213418962137,Code automatique
1415,01.1.1.3,0.4122656526014936,Code automatique
1416,01.1.2.2,0.07093906742390531,Code automatique
1417,01.2.5,0.9473412438310433,Code automatique
1418,13.9.0.9,0.08527522659555249,Code automatique
1419,09.4.6.2,0.9081791799301393,Code automatique
1420,03.1.2.2,0.902313786924431,Code automatique
1421,07.3.4,0.17113138828354407,Code automatique
1422,01.1.8.5,0.9943715428901909,Code automatique
1423,08.3.9.2,0.7158595872135294,Code automatique
1424,01.1.6.6,0.18971679573128722,Code automatique
1425,01.1.8.1,0.9989138914509808,Code automatique
1426,13.1.2,0.7540835362564997,Code automatique
1427,01.1.6.3,0.7734031699098883,Code automatique
1428,03.1.2.2,0.35017771770083866,Code automatique
1429,01.1.4.7,0.3427635866063816,Code automatique
1430,01.1.9.3,0.10103344844757006,Code automatique
1431,01.1.4.8,0.9964150480355904,Code automatique
1432,01.1.7.4,0.12082056689314451,Code automatique
1433,01.1.1.4,0.49981427863756533,Code automatique
1434,08.1.9.2,0.9511489956983172,Code automatique
1435,01.1.2.5,0.5814675345404754,Code automatique
1436,01.1.4.6,0.215833467024043,Code automatique
1437,09.3.1.2,0.44890344394661963,Code automatique
1438,13.1.3.1,0.9924824974247358,Code automatique
1439,13.2.9.1,0.09765899030234422,Code automatique
1440,09.3.1.2,0.28969514950336206,Code automatique
1441,01.1.6.3,0.9917303982367904,Code automatique
1442,01.1.6.7,0.5663450505634063,Code automatique
1443,09.7.4,0.025697257400076952,Code automatique
1444,09.4.6.2,0.025721139122278237,Code automatique
1445,01.1.7.5,0.11619015835552912,Code automatique
1446,01.1.1.3,0.21223537268414133,Code automatique
1447,01.1.7.9,0.6043630297805045,Code automatique
1448,01.1.7.4,0.012500587186100602,Code automatique
1449,01.1.4.2,0.4537050674393723,Code automatique
1450,01.1.8.1,0.9526287027247563,Code automatique
1451,13.3.0.1,0.414214374861805,Code automatique
1452,09.5.2,0.08674865010905099,Code automatique
1453,01.1.2.5,0.9194579069918988,Code automatique
1454,01.1.3.4,0.9553040271888845,Code automatique
1455,98.1.2,0.20212716016241722,Code automatique
1456,01.1.3.4,0.33975574824342786,Code automatique
1457,03.1.2.3,0.06854450749599848,Code automatique
1458,01.1.4.8,0.49088071215834467,Code automatique
1459,07.3.2.1,0.05968931705333665,Code automatique
1460,09.7.4,0.1861109264953381,Code automatique
1461,01.1.4.2,0.47996279497670086,Code automatique
1462,01.1.1.3,0.9975393510632891,Code automatique
1463,01.1.4.6,0.6192008477743611,Code automatique
1464,01.1.4.6,0.17828596803311997,Code automatique
1465,13.2.1.1,0.9725761669735775,Code automatique
1466,01.1.7.2,0.9994944840880344,Code automatique
1467,01.1.6.9,0.46627289432563773,Code automatique
1468,07.3.1.1,0.6279611004324611,Code automatique
1469,07.2.2.2,0.01238772338772339,Code automatique
1470,01.1.4.6,0.30959910822607617,Code automatique
1471,05.5.2.1,0.04353781262302419,Code automatique
1472,01.1.6.3,0.4798629082159807,Code automatique
1473,09.7.2.2,0.08799225116801503,Code automatique
1474,01.1.4.3,0.9145958618468188,Code automatique
1475,01.1.9.1,0.5651019638399585,Code automatique
1476,01.1.1.4,0.8009224647917864,Code automatique
1477,01.1.9.1,0.41944504648541314,Code automatique
1478,09.3.1.2,0.9823889423152068,Code automatique
1479,07.2.2.2,0.9962611479661805,Code automatique
1480,09.7.2.1,0.9753009137860018,Code automatique
1481,01.2.2,0.27839011214194215,Code automatique
1482,01.1.4.6,0.6350189910302835,Code automatique
1483,09.4.7,0.452867908754055,Code automatique
1484,99.2,0.298391865551413,Code automatique
1485,01.1.2.2,0.20916928378873628,Code automatique
1486,01.1.6.1,0.9849027224603502,Code automatique
1487,01.1.8.9,0.30850440771155024,Code automatique
1488,01.1.9.4,0.992420640794308,Code automatique
1489,08.3.2,0.30365591568040906,Code automatique
1490,09.8,0.21235836484221307,Code automatique
1491,01.1.2.2,0.4255086044201192,Code automatique
1492,01.1.7.5,0.5857525334117262,Code automatique
1493,01.1.1.3,0.9518942460574158,Code automatique
1494,99.1,0.8263490973568411,Code automatique
1495,01.1.7.2,0.739126186411838,Code automatique
1496,01.1.8.6,0.984130326092743,Code automatique
1497,01.1.9.1,0.7081422955007071,Code automatique
1498,99.3,0.6475646353506944,Code automatique
1499,01.1.4.6,0.7679469669914835,Code automatique
1500,01.1.1.3,0.8943272484607642,Code automatique
1501,01.1.7.4,0.221234101235933,Code automatique
1502,01.1.3.1,0.468523740839516,Code automatique
1503,01.1.9.9,0.03931701576430811,Code automatique
1504,01.1.6.5,0.9977894013406283,Code automatique
1505,01.1.4.3,0.999089865509855,Code automatique
1506,01.1.4.6,0.5549512903326838,Code automatique
1507,07.2.4.2,0.9842439342765533,Code automatique
1508,05.2.1.2,0.5879906279837909,Code automatique
1509,01.1.7.2,0.9771327547058913,Code automatique
1510,05.6.1.1,0.9621792845000855,Code automatique
1511,01.1.7.1,0.44369934534777855,Code automatique
1512,09.7.4,0.933102068919524,Code automatique
1513,01.1.6.3,0.9989138914509808,Code automatique
1514,07.2.4.1,0.975486323316869,Code automatique
1515,13.1.2,0.1662604783683934,Code automatique
1516,01.1.7.4,0.9963900081513581,Code automatique
1517,02.1.1,0.5246647872803764,Code automatique
1518,01.1.2.5,0.03636691086805652,Code automatique
1519,01.1.3.1,0.8425094358629883,Code automatique
1520,05.4.0.3,0.23116174671512899,Code automatique
1521,09.7.4,0.00952592266371642,Code automatique
1522,01.1.1.3,0.8905610732635241,Code automatique
1523,13.2.9.1,0.07185796302894715,Code automatique
1524,01.1.8.3,0.46560050285364196,Code automatique
1525,01.1.7.2,0.2924107944590724,Code automatique
1526,07.2.2,0.3063008196494749,Code automatique
1527,01.1.3.2,0.5611351902223913,Code automatique
1528,05.6.1.1,0.5164888407485303,Code automatique
1529,09.2.1.2,0.6592675097606053,Code automatique
1530,01.1.2.2,0.5265377599636485,Code automatique
1531,01.1.7.2,0.9989688380307629,Code automatique
1532,01.1.8.5,0.4547119179392759,Code automatique
1533,11.1.1.2,0.06577695318803498,Code automatique
1534,01.1.7.2,0.9740558225306165,Code automatique
1535,01.1.2.3,0.7842429916240318,Code automatique
1536,01.1.8.5,0.35697755756133204,Code automatique
1537,99.1,0.8940364556879753,Code automatique
1538,01.1.6.3,0.9588535466090381,Code automatique
1539,01.1.7.4,0.0581766802601474,Code automatique
1540,01.1.1.5,0.9828145735101856,Code automatique
1541,01.1.4.7,0.5174053120861287,Code automatique
1542,01.1.7.9,0.9599729888029416,Code automatique
1543,07.2.4.2,0.9638751386012084,Code automatique
1544,01.1.7.4,0.9155076896736661,Code automatique
1545,01.1.1.3,0.48219378579348404,Code automatique
1546,09.2.1.2,0.906571747203057,Code automatique
1547,01.1.2.5,0.40245446778431654,Code automatique
1548,01.1.2.3,0.10465857195007541,Code automatique
1549,09.7.2.2,0.660309749633084,Code automatique
1550,01.1.9.1,0.32283262920323713,Code automatique
1551,01.1.7.5,0.9492805380122162,Code automatique
1552,01.1.9.1,0.4034239143431394,Code automatique
1553,01.1.4.8,0.9985969946673456,Code automatique
1554,01.1.9.4,0.27186414561825895,Code automatique
1555,01.1.2.3,0.4392568068532449,Code automatique
1556,12.1.3,0.9957376674012547,Code automatique
1557,01.1.8.5,0.20206494330535496,Code automatique
1558,11.1.1.2,0.011975478225478224,Code automatique
1559,05.5.2.2,0.1615580626297047,Code automatique
1560,01.1.1.3,0.7612343379181195,Code automatique
1561,01.1.2.2,0.2916489582911851,Code automatique
1562,01.1.4.5,0.0497742137843275,Code automatique
1563,02.3.0.9,0.3694667558317654,Code automatique
1564,01.1.3.3,0.9453163569605106,Code automatique
1565,01.2.5,0.9292775831170392,Code automatique
1566,01.1.4.8,0.9992013961702978,Code automatique
1567,01.1.6.8,0.16598899667914288,Code automatique
1568,01.1.1.3,0.6013326243721414,Code automatique
1569,09.5.2,0.01593036353624589,Code automatique
1570,01.2.5,0.3797914655543117,Code automatique
1571,01.1.7.6,0.7281002235561486,Code automatique
1572,01.1.7.9,0.9494956542533991,Code automatique
1573,01.1.4.6,0.7110689090837311,Code automatique
1574,01.1.9.1,0.378162120222058,Code automatique
1575,01.1.6.1,0.9961855901600931,Code automatique
1576,04.3.1.1,0.4239806934762639,Code automatique
1577,13.1.2,0.989138935494967,Code automatique
1578,11.1.2.9,0.11148636546237749,Code automatique
1579,01.1.7.4,0.9979976924665941,Code automatique
1580,01.1.2.2,0.8493456734496233,Code automatique
1581,06.1.1.1,0.7034695814074191,Code automatique
1582,01.1.7.4,0.112216291548323,Code automatique
1583,03.1.2,0.2294544872575754,Code automatique
1584,98.1.2,0.2216753887842763,Code automatique
1585,01.1.1.3,0.3363516343984236,Code automatique
1586,01.1.7.5,0.4173968451911671,Code automatique
1587,01.1.2.5,0.3474798619926203,Code automatique
1588,08.1.9.1,0.45025557520969156,Code automatique
1589,09.4.6.1,0.5204481709530323,Code automatique
1590,13.1.3.2,0.9833939402847083,Code automatique
1591,01.1.9.1,0.2957639833157184,Code automatique
1592,01.1.4.5,0.6508480413755351,Code automatique
1593,09.3.2.2,0.9485672759014053,Code automatique
1594,08.3.2,0.7287284856016256,Code automatique
1595,01.1.7.1,0.514277202973826,Code automatique
1596,01.1.8.9,0.4050471654755307,Code automatique
1597,01.1.1.3,0.5555501227970753,Code automatique
1598,01.1.4.4,0.3076470789022815,Code automatique
1599,01.1.1.5,0.9976099083756852,Code automatique
1600,01.2.6,0.9760616604772008,Code automatique
1601,11.1.1.1,0.34003093107896026,Code automatique
1602,05.5.1,0.09326686020867207,Code automatique
1603,01.1.7.4,0.5085775662281985,Code automatique
1604,01.1.7.4,0.9121382922950185,Code automatique
1605,01.1.6.3,0.997452057945545,Code automatique
1606,05.6.1.9,0.26084473670958863,Code automatique
1607,05.6.1.9,0.5645675157571419,Code automatique
1608,01.1.7.9,0.06561902254468267,Code automatique
1609,01.1.2.5,0.23879468753070937,Code automatique
1610,01.1.8.4,0.41870821353348414,Code automatique
1611,01.1.1.3,0.49897520943934676,Code automatique
1612,01.1.1.5,0.988981483671676,Code automatique
1613,01.1.4.7,0.882711044196271,Code automatique
1614,01.1.4.5,0.23695023613285088,Code automatique
1615,01.1.3.1,0.997336887531135,Code automatique
1616,01.1.2.2,0.9943419782526532,Code automatique
1617,01.1.4.5,0.9156529730475488,Code automatique
1618,13.1.2,0.18141021921885137,Code automatique
1619,07.3.5,0.08803582061585101,Code automatique
1620,08.3.3,0.5728971815332766,Code automatique
1621,01.1.8.5,0.9965607338345751,Code automatique
1622,05.6.1.1,0.9570227536695707,Code automatique
1623,07.2.2,0.2997493754921338,Code automatique
1624,01.1.1.3,0.9797712826325431,Code automatique
1625,04.3.1.1,0.0630482759268271,Code automatique
1626,01.1.2.5,0.5134072493165848,Code automatique
1627,01.1.1.1,0.9996927940197603,Code automatique
1628,01.1.2.5,0.285970604669868,Code automatique
1629,11.1.1.1,0.5601699986670202,Code automatique
1630,05.6.1.9,0.4262242007200738,Code automatique
1631,01.1.8.5,0.32164748531939785,Code automatique
1632,01.1.1.3,0.9819088999144063,Code automatique
1633,01.1.7.4,0.6834268987866738,Code automatique
1634,11.1.1.2,0.5535306168287503,Code automatique
1635,01.1.2.2,0.49244747610863415,Code automatique
1636,01.1.1.5,0.9610553233497772,Code automatique
1637,01.1.1.3,0.9988278174213678,Code automatique
1638,11.1.1.2,0.9918531170293816,Code automatique
1639,01.1.2.3,0.4330699196768799,Code automatique
1640,01.1.2.3,0.3945327750785523,Code automatique
1641,08.3.2,0.44969121821904784,Code automatique
1642,09.4.6.1,0.15648510893700376,Code automatique
1643,11.1.1.1,0.7190872842385675,Code automatique
1644,01.1.1.3,0.980966354365587,Code automatique
1645,07.3.2.1,0.9393822514635026,Code automatique
1646,05.6.1.1,0.9659778052203842,Code automatique
1647,99.2,0.6993930733546609,Code automatique
1648,03.1.2.3,0.5521719829154343,Code automatique
1649,01.1.6.8,0.9975918114050707,Code automatique
1650,01.1.7.4,0.4774428630037112,Code automatique
1651,05.6.1.1,0.40128972979950706,Code automatique
1652,07.4.1.1,0.5512015910849163,Code automatique
1653,11.1.1.1,0.5477602197185374,Code automatique
1654,01.1.4.5,0.5132295953698621,Code automatique
1655,11.1.2.9,0.057612807142405284,Code automatique
1656,13.1.2,0.35562101720054634,Code automatique
1657,01.1.7.9,0.4390103563599679,Code automatique
1658,01.1.1.3,0.5435946289008364,Code automatique
1659,04.3.1.1,0.8426269688343992,Code automatique
1660,01.1.8.5,0.468055818073904,Code automatique
1661,05.4.0.1,0.6268086240070858,Code automatique
1662,08.3.9.2,0.45231783581791535,Code automatique
1663,02.3.0.1,0.08106107883818306,Code automatique
1664,11.1.1.1,0.5525615457378236,Code automatique
1665,01.1.8.5,0.8279545628572077,Code automatique
1666,01.1.2.3,0.09370855448243878,Code automatique
1667,13.1.2,0.18804369749930328,Code automatique
1668,01.2.5,0.9952168551438215,Code automatique
1669,13.9.0.9,0.02276881328037781,Code automatique
1670,11.1.1.1,0.5192197288783983,Code automatique
1671,05.6.1.1,0.7527607450075867,Code automatique
1672,11.2.0.9,0.1693797014061653,Code automatique
1673,01.1.6.3,0.03638951453889535,Code automatique
1674,01.1.4.5,0.9983113125382788,Code automatique
1675,09.7.2.2,0.9778362297772003,Code automatique
1676,02.1.3,0.37774003003938306,Code automatique
1677,01.1.7.1,0.99196718276724,Code automatique
1678,98.1.4,0.07996026269426926,Code automatique
1679,01.1.7.1,0.39727497341251955,Code automatique
1680,13.1.2,0.9990344440829417,Code automatique
1681,01.1.8.5,0.9917298551588953,Code automatique
1682,05.2.1.3,0.4364762330875156,Code automatique
1683,01.1.9.1,0.46688461886982624,Code automatique
1684,05.6.1.1,0.5996397590731061,Code automatique
1685,01.1.9.1,0.5744997012483086,Code automatique
1686,01.1.1.3,0.9610329356286114,Code automatique
1687,01.1.7.2,0.13491698199643815,Code automatique
1688,01.1.9.1,0.38490402703368415,Code automatique
1689,05.1.1.3,0.738871463468483,Code automatique
1690,01.1.9.1,0.5006517906597494,Code automatique
1691,05.6.1.1,0.31331201594296715,Code automatique
1692,01.2.1,0.5767350121330072,Code automatique
1693,01.1.1.3,0.4269342306071882,Code automatique
1694,01.2.2,0.04046786977355755,Code automatique
1695,06.1.1.1,0.10567053217607122,Code automatique
1696,03.1.2,0.1860564705411836,Code automatique
1697,01.1.1.3,0.8598157944744673,Code automatique
1698,01.1.1.3,0.2292209398852331,Code automatique
1699,01.1.7.4,0.9180680973860549,Code automatique
1700,01.1.9.9,0.1650466366435092,Code automatique
1701,01.1.9.9,0.062169594040427316,Code automatique
1702,13.2.9.1,0.055949961018476276,Code automatique
1703,11.2.0.1,0.6400682403007465,Code automatique
1704,01.1.1.1,0.7759655979054365,Code automatique
1705,05.6.1.1,0.8854538415534938,Code automatique
1706,01.1.9.3,0.19072746985762762,Code automatique
1707,01.2.2,0.47412591782771185,Code automatique
1708,01.1.9.1,0.2782313510566373,Code automatique
1709,01.1.1.3,0.9030266523385154,Code automatique
1710,01.1.6.3,0.9994602358802255,Code automatique
1711,08.3.2,0.5372695209176894,Code automatique
1712,07.2.2.2,0.9939833465678597,Code automatique
1713,99.1,0.6121787149602768,Code automatique
1714,07.2.3,0.02794384138908219,Code automatique
1715,01.1.4.5,0.9998864771194135,Code automatique
1716,09.4.6.1,0.285426588691666,Code automatique
1717,09.3.2.2,0.9878176544077119,Code automatique
1718,01.1.7.9,0.9951875813464617,Code automatique
1719,01.1.7.9,0.921914315558342,Code automatique
1720,01.1.7.9,0.986985422290681,Code automatique
1721,08.1.3.2,0.6105679796283565,Code automatique
1722,08.3.9.2,0.3252160337900061,Code automatique
1723,01.1.8.5,0.4242596014458644,Code automatique
1724,01.1.8.3,0.10129846574662471,Code automatique
1725,01.1.1.5,0.9987299196767873,Code automatique
1726,12.2.2,0.8182429544129018,Code automatique
1727,01.1.6.4,0.44110293199283956,Code automatique
1728,01.1.1.1,0.2659580238062403,Code automatique
1729,01.1.1.5,0.5579934136789675,Code automatique
1730,05.5.3,0.21969396338516825,Code automatique
1731,01.1.1.1,0.9414786069029679,Code automatique
1732,09.7.2.2,0.9847483810884387,Code automatique
1733,01.1.9.4,0.9979421555789001,Code automatique
1734,99.1,0.6728304915471435,Code automatique
1735,01.1.2.5,0.0988654630907616,Code automatique
1736,09.3.2.2,0.07927294083671141,Code automatique
1737,05.6.1.9,0.9649177648294136,Code automatique
1738,01.1.2.5,0.30570347883933796,Code automatique
1739,02.1.3,0.986980821239023,Code automatique
1740,05.1.1.4,0.7469133828352128,Code automatique
1741,09.3.2.2,0.9550032757777169,Code automatique
1742,01.1.3.1,0.29228499542997055,Code automatique
1743,01.1.2.2,0.995802078856752,Code automatique
1744,99.2,0.14392256134737236,Code automatique
1745,01.1.7.4,0.9910579682977857,Code automatique
1746,01.1.2.2,0.9203143860029076,Code automatique
1747,06.2.3,0.3912264833797466,Code automatique
1748,01.1.9.3,0.491723769886711,Code automatique
1749,01.1.4.5,0.635831451601788,Code automatique
1750,01.1.2.5,0.32746943686038515,Code automatique
1751,11.1.1.1,0.03967150232530754,Code automatique
1752,09.4.7,0.9563596098325536,Code automatique
1753,01.1.1.3,0.2496297736329595,Code automatique
1754,01.1.9.1,0.22200803843888092,Code automatique
1755,01.1.7.9,0.9908277597830775,Code automatique
1756,01.2.1,0.7177377407875282,Code automatique
1757,01.1.4.5,0.9894460506435172,Code automatique
1758,01.1.1.3,0.12515683558964033,Code automatique
1759,06.1.3.1,0.5493057549671074,Code automatique
1760,01.1.2.3,0.6476000376497173,Code automatique
1761,10.5.0.9,0.2895717590876697,Code automatique
1762,12.1.4.1,0.3896510696559463,Code automatique
1763,09.4.6.2,0.2975412556744662,Code automatique
1764,01.1.7.2,0.9032376887714412,Code automatique
1765,01.1.2.2,0.5885549067904812,Code automatique
1766,01.1.4.6,0.4446705283784429,Code automatique
1767,01.1.6.3,0.9983780489676785,Code automatique
1768,01.1.1.3,0.4523222101969742,Code automatique
1769,07.2.2,0.4054772920749542,Code automatique
1770,11.1.1.1,0.04267702319359819,Code automatique
1771,09.3.1.2,0.2743551439413473,Code automatique
1772,07.3.1.1,0.9059466774856395,Code automatique
1773,05.2.1.2,0.9773598607509215,Code automatique
1774,01.1.1.3,0.9493049182368108,Code automatique
1775,01.1.9.3,0.9983584386621119,Code automatique
1776,13.1.2,0.5451646592212978,Code automatique
1777,01.1.7.1,0.16438125940085027,Code automatique
1778,01.1.9.1,0.04343421911286908,Code automatique
1779,09.2.1.2,0.9460873525458313,Code automatique
1780,06.1.2.2,0.012784551161486147,Code automatique
1781,09.3.1,0.3472116119518631,Code automatique
1782,01.1.1.2,0.9970065321765215,Code automatique
1783,11.1.1.1,0.4094500821748863,Code automatique
1784,01.1.7.4,0.9846733341037259,Code automatique
1785,01.1.2.5,0.5583444472534761,Code automatique
1786,13.1.2,0.922623125812283,Code automatique
1787,11.2.0.3,0.9480964769496926,Code automatique
1788,01.1.4.7,0.18573223004585832,Code automatique
1789,09.2.2.2,0.0643820291799994,Code automatique
1790,09.6.1,0.41923572361328715,Code automatique
1791,01.2.2,0.18923199384572645,Code automatique
1792,01.1.4.7,0.2817349895339278,Code automatique
1793,01.1.4.7,0.35375504458417323,Code automatique
1794,01.1.8.4,0.30431460912144676,Code automatique
1795,02.1.2.1,0.9136390160492399,Code automatique
1796,07.2.1.2,0.020241101038624257,Code automatique
1797,03.1.2.1,0.11692891540854443,Code automatique
1798,01.1.8.3,0.9765656140982122,Code automatique
1799,01.1.8.3,0.28098277711016506,Code automatique
1800,04.5.1,0.7432708613816863,Code automatique
1801,04.5.3,0.7523331508209389,Code automatique
1802,01.1.7.9,0.5751865275259781,Code automatique
1803,09.4.6.1,0.30545279205539133,Code automatique
1804,01.1.4.5,0.33688557652969586,Code automatique
1805,01.1.6.9,0.8748647058111658,Code automatique
1806,01.1.1.3,0.4210173894440272,Code automatique
1807,01.1.2.3,0.9623123153363611,Code automatique
1808,01.1.6.4,0.4503259206192244,Code automatique
1809,01.1.7.9,0.9797338463812103,Code automatique
1810,01.1.2.2,0.2752791218537265,Code automatique
1811,01.1.6.2,0.9954185161680152,Code automatique
1812,01.1.7.9,0.7325424513285789,Code automatique
1813,01.1.6.3,0.9997927940197603,Code automatique
1814,01.1.6.8,0.9996088222455668,Code automatique
1815,01.1.9.3,0.5881467567036067,Code automatique
1816,01.1.6.3,0.9591095048672665,Code automatique
1817,07.2.3,0.9920025929329472,Code automatique
1818,11.1.1.2,0.21891941327640296,Code automatique
1819,01.1.9.1,0.47757204297858663,Code automatique
1820,03.1.2,0.5370551906120102,Code automatique
1821,01.1.9.1,0.05244650162454069,Code automatique
1822,01.1.5.2,0.993712951724892,Code automatique
1823,01.1.7.9,0.9894478610503177,Code automatique
1824,01.1.4.5,0.5444393139755664,Code automatique
1825,01.1.3.1,0.9950682716273677,Code automatique
1826,01.1.2.2,0.9689414365424284,Code automatique
1827,01.1.6.1,0.4693514422924277,Code automatique
1828,09.3.2.2,0.8899617575351623,Code automatique
1829,01.1.4.3,0.6093991972098216,Code automatique
1830,01.1.2.2,0.9086369650886219,Code automatique
1831,01.1.4.5,0.9994981412419826,Code automatique
1832,05.1.1.4,0.20744076516184512,Code automatique
1833,03.2.1.3,0.9531902003213036,Code automatique
1834,01.1.4.7,0.27594121987160874,Code automatique
1835,07.1.1.1,0.02186692370100298,Code automatique
1836,01.1.1.3,0.46265333648114537,Code automatique
1837,01.1.7.4,0.9982903965023368,Code automatique
1838,05.6.1.9,0.05169798424153,Code automatique
1839,01.1.7.5,0.030644768150649385,Code automatique
1840,01.2.1,0.9990174243961043,Code automatique
1841,06.2.3.1,0.23176587319249886,Code automatique
1842,01.1.4.5,0.9993300396435901,Code automatique
1843,05.6.1.1,0.05146063627729073,Code automatique
1844,01.1.1.3,0.9973080861147554,Code automatique
1845,03.1.2.3,0.5288311369160413,Code automatique
1846,03.1.2.2,0.34217994590803696,Code automatique
1847,01.1.6.3,0.5674672141032573,Code automatique
1848,01.1.4.5,0.5802860339226453,Code automatique
1849,01.1.1.3,0.3252779461205715,Code automatique
1850,11.1.1.2,0.7333497511863225,Code automatique
1851,01.1.7.4,0.9981811042049454,Code automatique
1852,01.1.4.3,0.023532426772703834,Code automatique
1853,03.1.2.2,0.229091013551368,Code automatique
1854,01.1.4.5,0.24201919017405368,Code automatique
1855,07.2.2.1,0.291897818711493,Code automatique
1856,01.1.1.3,0.4560555032275548,Code automatique
1857,11.1.1.2,0.9692717934712818,Code automatique
1858,01.1.1.3,0.3993500196551715,Code automatique
1859,01.1.6.5,0.9903765942688604,Code automatique
1860,02.1.1,0.17615452139496338,Code automatique
1861,02.1.3,0.992092462644882,Code automatique
1862,01.1.8.5,0.15072332935313498,Code automatique
1863,07.2.2.2,0.9935666799011932,Code automatique
1864,01.2.5,0.9906106961681393,Code automatique
1865,12.1.2,0.7888934863209596,Code automatique
1866,99.4,0.716574812285948,Code automatique
1867,01.1.4.5,0.7777711967218285,Code automatique
1868,01.1.8.5,0.5423710483316772,Code automatique
1869,01.1.9.1,0.8893327582804352,Code automatique
1870,11.1.1.1,0.47436707205564743,Code automatique
1871,01.1.9.9,0.020224652862887032,Code automatique
1872,11.1.1.1,0.9734303923844853,Code automatique
1873,04.3.1.1,0.8555043441759438,Code automatique
1874,13.1.2,0.9958897072408365,Code automatique
1875,11.1.1.2,0.8407097063489983,Code automatique
1876,01.1.7.4,0.9275090259944113,Code automatique
1877,09.3.2.2,0.7987604385033487,Code automatique
1878,01.1.4.8,0.9967396432265567,Code automatique
1879,09.7.1,0.532573668155228,Code automatique
1880,09.6.3,0.28422939826385074,Code automatique
1881,01.1.4.5,0.44859639618298,Code automatique
1882,01.1.1.3,0.5375781073192578,Code automatique
1883,01.1.9.3,0.6030112140783814,Code automatique
1884,01.1.3.3,0.4836626348447739,Code automatique
1885,01.1.9.1,0.07207146849333608,Code automatique
1886,01.2.5,0.08015494011048376,Code automatique
1887,01.1.4.2,0.8952277653311019,Code automatique
1888,01.1.6.5,0.9990736293871798,Code automatique
1889,13.1.2,0.8792894233247006,Code automatique
1890,01.1.2.5,0.743961574908886,Code automatique
1891,09.6.1,0.9981122963032667,Code automatique
1892,01.1.2.3,0.8340051940629526,Code automatique
1893,03.1.2.2,0.08036532791161854,Code automatique
1894,05.6.1.9,0.8679009689054094,Code automatique
1895,01.1.7.2,0.9988808903330363,Code automatique
1896,06.1.3.2,0.58774450353426,Code automatique
1897,01.1.4.6,0.8538141248166979,Code automatique
1898,01.1.7.6,0.9912376696648159,Code automatique
1899,01.1.2.5,0.4153727607025306,Code automatique
1900,01.1.2.3,0.12888920205855367,Code automatique
1901,01.2.5,0.9367534397470191,Code automatique
1902,01.1.8.5,0.9258544729750887,Code automatique
1903,01.1.4.7,0.5966151713708061,Code automatique
1904,01.1.1.3,0.26415792340959093,Code automatique
1905,03.1.2.1,0.45945964559428765,Code automatique
1906,01.1.1.3,0.9506160094415825,Code automatique
1907,01.1.7.2,0.9997927940197603,Code automatique
1908,13.1.2,0.9219757585046449,Code automatique
1909,01.1.6.4,0.9089628545904576,Code automatique
1910,01.1.9.1,0.3689444942613939,Code automatique
1911,09.3.2.2,0.5725407381357549,Code automatique
1912,01.1.7.4,0.376812446807891,Code automatique
1913,01.1.9.1,0.4278179942238797,Code automatique
1914,05.1.1.4,0.45055468890735884,Code automatique
1915,01.1.2.3,0.9732415496200715,Code automatique
1916,09.3.2.2,0.9307945142781475,Code automatique
1917,01.1.7.9,0.6459528237513562,Code automatique
1918,01.1.7.5,0.6090551820177325,Code automatique
1919,12.2.9.9,0.0828566158482551,Code automatique
1920,02.1.3,0.9899077459364969,Code automatique
1921,01.1.8.2,0.42278345138710155,Code automatique
1922,01.1.6.4,0.9974015076134479,Code automatique
1923,01.1.1.3,0.6452872851047103,Code automatique
1924,01.1.6.3,0.9916757523600617,Code automatique
1925,04.5.2.2,0.4720338146938685,Code automatique
1926,01.1.1.3,0.9742321036017063,Code automatique
1927,07.2.2.1,0.9828165282072033,Code automatique
1928,09.3.1.2,0.5358717975740582,Code automatique
1929,01.1.1.3,0.9949660755182216,Code automatique
1930,11.1.1.1,0.3746054120039454,Code automatique
1931,07.2.2,0.24092126908346795,Code automatique
1932,11.1.1.1,0.09825916439809097,Code automatique
1933,01.1.6.5,0.9994944840880344,Code automatique
1934,01.1.8.9,0.21017991731884827,Code automatique
1935,09.3.1.2,0.8987771738839405,Code automatique
1936,01.1.1.3,0.059906362304988164,Code automatique
1937,12.2.2,0.8477963236820653,Code automatique
1938,05.6.1.9,0.5456157602429862,Code automatique
1939,01.1.2.2,0.3419695656754241,Code automatique
1940,12.1.2,0.9933009192271836,Code automatique
1941,01.1.2.3,0.018585422098317313,Code automatique
1942,01.1.8.5,0.9488800506648088,Code automatique
1943,01.1.6.2,0.999609423757763,Code automatique
1944,06.2.2,0.7296883179884942,Code automatique
1945,07.2.4.2,0.9942259609309935,Code automatique
1946,01.1.6.1,0.9932907580065303,Code automatique
1947,13.1.2,0.4421303914827225,Code automatique
1948,01.2.1,0.29984041238610754,Code automatique
1949,05.6.1.1,0.8088966626806143,Code automatique
1950,09.3.1.2,0.5792777241174875,Code automatique
1951,08.3.2,0.41103202500127994,Code automatique
1952,01.2.1,0.12736521295771014,Code automatique
